Release Date,Product Family,Product,Platform,Impact,Max Severity,Article,Article,Supercedence,Base Score
"Jul 12, 2022",Windows,Windows Server 2016,,Remote Code Execution,Important,5015808,https://support.microsoft.com/help/5015808,5014702,6.6
"Jul 12, 2022",Windows,"Windows Server, version 20H2 (Server Core Installation)",,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,6.6
"Jul 12, 2022",Windows,Windows Server 2022 (Server Core installation),,Remote Code Execution,Important,5015827,https://support.microsoft.com/help/5015827,5014678,6.6
"Jul 12, 2022",Windows,Windows Server 2022,,Remote Code Execution,Important,5015827,https://support.microsoft.com/help/5015827,5014678,6.6
"Jul 12, 2022",Windows,Windows Server 2019 (Server Core installation),,Remote Code Execution,Important,5015811,https://support.microsoft.com/help/5015811,5014692,6.6
"Jul 12, 2022",Windows,Windows Server 2012 R2 (Server Core installation),,Information Disclosure,Important,5015874,https://support.microsoft.com/help/5015874,5014738,5.5
"Jul 12, 2022",Windows,Windows Server 2012 R2 (Server Core installation),,Information Disclosure,Important,5015877,https://support.microsoft.com/help/5015877,,5.5
"Jul 12, 2022",Windows,Windows Server 2012 R2,,Information Disclosure,Important,5015874,https://support.microsoft.com/help/5015874,5014738,5.5
"Jul 12, 2022",Windows,Windows Server 2012 R2,,Information Disclosure,Important,5015877,https://support.microsoft.com/help/5015877,,5.5
"Jul 12, 2022",Windows,Windows Server 2019,,Remote Code Execution,Important,5015811,https://support.microsoft.com/help/5015811,5014692,6.6
"Jul 12, 2022",Windows,Windows Server 2012 (Server Core installation),,Information Disclosure,Important,5015863,https://support.microsoft.com/help/5015863,5014747,5.5
"Jul 12, 2022",Windows,Windows Server 2012 (Server Core installation),,Information Disclosure,Important,5015875,https://support.microsoft.com/help/5015875,,5.5
"Jul 12, 2022",Windows,Windows Server 2012,,Information Disclosure,Important,5015863,https://support.microsoft.com/help/5015863,5014747,5.5
"Jul 12, 2022",Windows,Windows Server 2012,,Information Disclosure,Important,5015875,https://support.microsoft.com/help/5015875,,5.5
"Jul 12, 2022",Windows,Windows RT 8.1,,Information Disclosure,Important,5015874,https://support.microsoft.com/help/5015874,5014738,5.5
"Jul 12, 2022",Windows,Windows 8.1 for x64-based systems,,Information Disclosure,Important,5015874,https://support.microsoft.com/help/5015874,5014738,5.5
"Jul 12, 2022",Windows,Windows 8.1 for x64-based systems,,Information Disclosure,Important,5015877,https://support.microsoft.com/help/5015877,,5.5
"Jul 12, 2022",Windows,Windows 8.1 for 32-bit systems,,Information Disclosure,Important,5015874,https://support.microsoft.com/help/5015874,5014738,5.5
"Jul 12, 2022",Windows,Windows 8.1 for 32-bit systems,,Information Disclosure,Important,5015877,https://support.microsoft.com/help/5015877,,5.5
"Jul 12, 2022",Windows,Windows Server 2016 (Server Core installation),,Information Disclosure,Important,5015808,https://support.microsoft.com/help/5015808,5014702,5.5
"Jul 12, 2022",Windows,Windows Server 2016,,Information Disclosure,Important,5015808,https://support.microsoft.com/help/5015808,5014702,5.5
"Jul 12, 2022",Windows,Windows 10 Version 1607 for x64-based Systems,,Information Disclosure,Important,5015808,https://support.microsoft.com/help/5015808,5014702,5.5
"Jul 12, 2022",Windows,Windows 10 Version 1607 for 32-bit Systems,,Information Disclosure,Important,5015808,https://support.microsoft.com/help/5015808,5014702,5.5
"Jul 12, 2022",Windows,Windows 10 for x64-based Systems,,Information Disclosure,Important,5015832,https://support.microsoft.com/help/5015832,5014710,5.5
"Jul 12, 2022",Windows,Windows 10 for 32-bit Systems,,Information Disclosure,Important,5015832,https://support.microsoft.com/help/5015832,5014710,5.5
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for x64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for ARM64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for 32-bit Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 11 for ARM64-based Systems,,Information Disclosure,Important,5015814,https://support.microsoft.com/help/5015814,5014688,5.5
"Jul 12, 2022",Windows,Windows 11 for x64-based Systems,,Information Disclosure,Important,5015814,https://support.microsoft.com/help/5015814,5014688,5.5
"Jul 12, 2022",Windows,"Windows Server, version 20H2 (Server Core Installation)",,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for ARM64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for 32-bit Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for x64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows Server 2022 (Server Core installation),,Information Disclosure,Important,5015827,https://support.microsoft.com/help/5015827,5014678,5.5
"Jul 12, 2022",Windows,Windows Server 2022,,Information Disclosure,Important,5015827,https://support.microsoft.com/help/5015827,5014678,5.5
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for 32-bit Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for ARM64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for x64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,5.5
"Jul 12, 2022",Windows,Windows Server 2019 (Server Core installation),,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,5.5
"Jul 12, 2022",Windows,Windows Server 2019,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,5.5
"Jul 12, 2022",Windows,Windows 10 Version 1809 for ARM64-based Systems,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,5.5
"Jul 12, 2022",Windows,Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,5.5
"Jul 12, 2022",Windows,Windows 10 Version 1809 for 32-bit Systems,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,5.5
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for x64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for ARM64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for 32-bit Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 11 for ARM64-based Systems,,Information Disclosure,Important,5015814,https://support.microsoft.com/help/5015814,5014688,4.7
"Jul 12, 2022",Windows,Windows 11 for x64-based Systems,,Information Disclosure,Important,5015814,https://support.microsoft.com/help/5015814,5014688,4.7
"Jul 12, 2022",Windows,"Windows Server, version 20H2 (Server Core Installation)",,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for ARM64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for 32-bit Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for x64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows Server 2022 (Server Core installation),,Information Disclosure,Important,5015827,https://support.microsoft.com/help/5015827,5014678,4.7
"Jul 12, 2022",Windows,Windows Server 2022,,Information Disclosure,Important,5015827,https://support.microsoft.com/help/5015827,5014678,4.7
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for 32-bit Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for ARM64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for x64-based Systems,,Information Disclosure,Important,5015807,https://support.microsoft.com/help/5015807,5014699,4.7
"Jul 12, 2022",Windows,Windows Server 2019 (Server Core installation),,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,4.7
"Jul 12, 2022",Windows,Windows Server 2019,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,4.7
"Jul 12, 2022",Windows,Windows 10 Version 1809 for ARM64-based Systems,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,4.7
"Jul 12, 2022",Windows,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Important,5015874,https://support.microsoft.com/help/5015874,5014738,7.5
"Jul 12, 2022",Windows,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Important,5015877,https://support.microsoft.com/help/5015877,,7.5
"Jul 12, 2022",Windows,Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,4.7
"Jul 12, 2022",Windows,Windows Server 2012 R2,,Remote Code Execution,Important,5015874,https://support.microsoft.com/help/5015874,5014738,7.5
"Jul 12, 2022",Windows,Windows Server 2012 R2,,Remote Code Execution,Important,5015877,https://support.microsoft.com/help/5015877,,7.5
"Jul 12, 2022",Windows,Windows 10 Version 1809 for 32-bit Systems,,Information Disclosure,Important,5015811,https://support.microsoft.com/help/5015811,5014692,4.7
"Jul 12, 2022",Windows,Windows Server 2012 (Server Core installation),,Remote Code Execution,Important,5015863,https://support.microsoft.com/help/5015863,5014747,7.5
"Jul 12, 2022",Windows,Windows Server 2012 (Server Core installation),,Remote Code Execution,Important,5015875,https://support.microsoft.com/help/5015875,,7.5
"Jul 12, 2022",Windows,Windows Server 2012,,Remote Code Execution,Important,5015863,https://support.microsoft.com/help/5015863,5014747,7.5
"Jul 12, 2022",Windows,Windows Server 2012,,Remote Code Execution,Important,5015875,https://support.microsoft.com/help/5015875,,7.5
"Jul 12, 2022",Windows,Windows RT 8.1,,Remote Code Execution,Important,5015874,https://support.microsoft.com/help/5015874,5014738,7.5
"Jul 12, 2022",Windows,Windows 8.1 for x64-based systems,,Remote Code Execution,Important,5015874,https://support.microsoft.com/help/5015874,5014738,7.5
"Jul 12, 2022",Windows,Windows 8.1 for x64-based systems,,Remote Code Execution,Important,5015877,https://support.microsoft.com/help/5015877,,7.5
"Jul 12, 2022",Windows,Windows 8.1 for 32-bit systems,,Remote Code Execution,Important,5015874,https://support.microsoft.com/help/5015874,5014738,7.5
"Jul 12, 2022",Windows,Windows 8.1 for 32-bit systems,,Remote Code Execution,Important,5015877,https://support.microsoft.com/help/5015877,,7.5
"Jul 12, 2022",Windows,Windows Server 2016 (Server Core installation),,Remote Code Execution,Important,5015808,https://support.microsoft.com/help/5015808,5014702,7.5
"Jul 12, 2022",Windows,Windows Server 2016,,Remote Code Execution,Important,5015808,https://support.microsoft.com/help/5015808,5014702,7.5
"Jul 12, 2022",Windows,Windows 10 Version 1607 for x64-based Systems,,Remote Code Execution,Important,5015808,https://support.microsoft.com/help/5015808,5014702,7.5
"Jul 12, 2022",Windows,Windows 10 Version 1607 for 32-bit Systems,,Remote Code Execution,Important,5015808,https://support.microsoft.com/help/5015808,5014702,7.5
"Jul 12, 2022",Windows,Windows 10 for x64-based Systems,,Remote Code Execution,Important,5015832,https://support.microsoft.com/help/5015832,5014710,7.5
"Jul 12, 2022",Windows,Windows 10 for 32-bit Systems,,Remote Code Execution,Important,5015832,https://support.microsoft.com/help/5015832,5014710,7.5
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for x64-based Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for ARM64-based Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 10 Version 21H2 for 32-bit Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 11 for ARM64-based Systems,,Remote Code Execution,Important,5015814,https://support.microsoft.com/help/5015814,5014688,7.5
"Jul 12, 2022",Windows,Windows 11 for x64-based Systems,,Remote Code Execution,Important,5015814,https://support.microsoft.com/help/5015814,5014688,7.5
"Jul 12, 2022",Windows,"Windows Server, version 20H2 (Server Core Installation)",,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for ARM64-based Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for 32-bit Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 10 Version 20H2 for x64-based Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows Server 2022 (Server Core installation),,Remote Code Execution,Important,5015827,https://support.microsoft.com/help/5015827,5014678,7.5
"Jul 12, 2022",Windows,Windows Server 2022,,Remote Code Execution,Important,5015827,https://support.microsoft.com/help/5015827,5014678,7.5
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for 32-bit Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for ARM64-based Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows 10 Version 21H1 for x64-based Systems,,Remote Code Execution,Important,5015807,https://support.microsoft.com/help/5015807,5014699,7.5
"Jul 12, 2022",Windows,Windows Server 2019 (Server Core installation),,Remote Code Execution,Important,5015811,https://support.microsoft.com/help/5015811,5014692,7.5
"Jul 12, 2022",Windows,Windows Server 2019,,Remote Code Execution,Important,5015811,https://support.microsoft.com/help/5015811,5014692,7.5
"Jul 12, 2022",Windows,Windows 10 Version 1809 for ARM64-based Systems,,Remote Code Execution,Important,5015811,https://support.microsoft.com/help/5015811,5014692,7.5
"Jul 12, 2022",Windows,Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Important,5015811,https://support.microsoft.com/help/5015811,5014692,7.5
